Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
72562-TAM,Female,49.77,Yes,Tamil Nadu,1.05,21.52,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,25.73,1120.38,0.0,0.0,879.26,2145.11,Stayed,,
64546-HAR,Male,56.78,Yes,Haryana,1.96,22.83,Deal 4,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,55.87,1064.98,0.0,31.2,81.49,1186.27,Churned,Competitor,Competitor offered more data
89597-MAH,Female,61.47,Yes,Maharashtra,5.02,3.0,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.9,2696.6,0.0,0.0,78.41,2754.3,Stayed,,
36502-TEL,Female,61.01,No,Telangana,0.99,34.48,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.69,168.17,0.0,0.0,64.87,232.06,Stayed,,
59258-ODI,Female,38.55,Yes,Odisha,14.15,34.49,,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,80.03,4486.91,30.47,0.0,806.28,5205.21,Stayed,,
44718-JAM,Male,54.21,Yes,Jammu & Kashmir,15.13,18.88,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,19.68,19.77,0.0,0.0,13.29,34.26,Churned,Price,Long distance charges
76233-BIH,Female,77.33,Yes,Bihar,5.99,9.33,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,69.08,73.59,0.0,30.84,32.27,134.53,Joined,,
89478-UTT,Male,35.7,No,Uttar Pradesh,15.05,36.09,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.22,8314.17,0.0,0.0,3346.79,11570.78,Stayed,,
58707-KAR,Female,21.61,Yes,Karnataka,12.89,1.01,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,76.54,5407.1,0.0,0.0,92.53,5577.72,Stayed,,
85445-HAR,Male,59.07,No,Haryana,0.0,26.82,Deal 2,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.91,3514.92,0.0,0.0,667.24,4245.15,Stayed,,
92735-AND,Female,55.77,No,Andhra Pradesh,14.59,20.64,,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,64.24,243.39,0.0,10.0,154.65,413.87,Stayed,,
34591-RAJ,Female,52.58,No,Rajasthan,2.07,15.51,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,108.98,2455.78,0.0,40.99,905.68,3485.98,Stayed,,
52842-BIH,Female,60.92,No,Bihar,14.14,35.66,,No,,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,52.71,469.0,0.0,0.0,0.0,469.11,Stayed,,
86919-PUD,Male,38.48,Yes,Puducherry,13.23,30.55,Deal 5,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.42,150.57,0.0,0.0,255.61,404.88,Stayed,,
44507-WES,Female,41.16,Yes,West Bengal,9.13,17.57,,No,,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,62.55,4082.59,0.0,0.0,0.0,4019.65,Stayed,,
19889-KAR,Male,31.59,No,Karnataka,6.91,26.79,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.54,310.53,0.0,0.0,133.63,446.46,Stayed,,
43583-GUJ,Male,51.25,No,Gujarat,13.43,29.03,,No,,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,52.84,1997.65,0.0,0.0,0.0,1929.07,Stayed,,
56107-PUN,Male,31.54,No,Punjab,5.94,20.31,,No,,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,41.33,1045.88,0.0,0.0,0.0,1009.35,Stayed,,
74352-TAM,Female,55.6,No,Tamil Nadu,6.14,23.58,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.04,512.72,0.0,10.18,218.56,749.83,Stayed,,
97474-WES,Female,75.97,No,West Bengal,5.96,33.86,,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,110.37,4739.6,0.0,146.4,604.93,5263.05,Churned,Dissatisfaction,Service dissatisfaction
24099-KER,Male,41.66,No,Kerala,7.28,9.41,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,20.92,778.03,0.0,0.0,1333.93,2106.01,Stayed,,
48016-BIH,Male,56.76,No,Bihar,3.0,4.17,,No,,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.34,946.91,0.0,0.0,0.0,957.25,Stayed,,
37906-UTT,Female,38.78,Yes,Uttar Pradesh,9.32,6.98,Deal 2,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.28,3634.03,0.0,0.0,522.92,3974.27,Stayed,,
66552-TAM,Female,51.32,No,Tamil Nadu,9.77,21.76,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.54,19.64,0.0,0.0,5.95,25.55,Churned,Competitor,Competitor made better offer
95093-KAR,Female,81.32,Yes,Karnataka,14.61,9.38,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.38,2993.78,0.0,0.0,903.29,3868.45,Stayed,,
33232-PUN,Female,60.83,Yes,Punjab,3.98,33.16,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,70.82,4190.88,0.0,0.0,2543.86,6908.93,Stayed,,
95731-HAR,Male,58.58,Yes,Haryana,13.53,1.02,,Yes,Yes,No,,,,,,,,,,One Year,No,Mailed Check,27.35,308.28,0.0,0.0,564.12,859.02,Stayed,,
83193-CHH,Female,68.97,No,Chhattisgarh,10.11,26.11,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.31,5539.9,0.0,0.0,1130.16,6933.17,Stayed,,
91344-GUJ,Female,61.07,Yes,Gujarat,0.0,11.29,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.37,1192.65,0.0,9.9,402.88,1611.68,Churned,Attitude,Attitude of service provider
58100-CHH,Male,76.04,No,Chhattisgarh,9.74,12.57,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.58,950.81,0.0,0.0,175.73,1051.91,Churned,Competitor,Competitor made better offer
12390-KAR,Male,24.19,Yes,Karnataka,9.03,12.6,,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,65.19,5010.09,45.05,0.0,442.68,5169.93,Stayed,,
42564-HAR,Female,40.29,Yes,Haryana,11.85,4.02,Deal 5,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.34,494.04,0.0,0.0,260.73,748.35,Stayed,,
52152-HAR,Female,55.8,Yes,Haryana,13.18,24.71,Deal 2,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,83.53,3552.51,0.0,0.0,1756.47,5190.43,Stayed,,
83296-AND,Female,26.76,No,Andhra Pradesh,4.04,4.14,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.16,1250.11,0.0,0.0,933.21,2270.81,Stayed,,
89920-KER,Male,21.58,Yes,Kerala,0.0,8.91,Deal 5,No,,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.49,91.32,0.0,0.0,0.0,89.19,Churned,Dissatisfaction,Limited range of services
74553-MAD,Female,77.08,Yes,Madhya Pradesh,1.94,1.0,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,79.0,5108.51,0.0,0.0,958.31,6227.81,Stayed,,
79921-GUJ,Female,35.9,No,Gujarat,8.1,12.23,,No,,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,42.96,1625.16,0.0,0.0,0.0,1583.37,Stayed,,
41196-MAH,Female,29.64,Yes,Maharashtra,11.43,10.03,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.52,46.85,0.0,10.26,40.22,95.12,Joined,,
62467-GUJ,Female,45.29,Yes,Gujarat,8.33,4.18,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.3,688.09,34.51,0.0,342.35,975.22,Churned,Competitor,Competitor made better offer
55839-AND,Female,30.53,No,Andhra Pradesh,4.09,25.23,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,24.97,1400.38,0.0,0.0,2281.4,3591.12,Stayed,,
28787-ASS,Male,79.51,No,Assam,0.0,25.26,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,73.41,302.36,0.0,19.78,43.77,381.72,Churned,Competitor,Competitor made better offer
72092-PUN,Female,54.65,Yes,Punjab,6.81,8.3,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,51.45,149.15,0.0,0.0,68.97,221.86,Churned,Dissatisfaction,Lack of self-service on Website
83023-KAR,Male,31.33,Yes,Karnataka,15.15,19.56,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.97,76.43,0.0,0.0,13.93,91.77,Churned,Competitor,Competitor had better devices
52998-GUJ,Female,23.55,No,Gujarat,12.58,1.0,,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,83.7,6614.05,0.0,20.15,3431.13,10162.52,Stayed,,
92852-DEL,Male,68.37,No,Delhi,14.34,33.37,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.83,4507.48,0.0,150.92,1339.0,5964.06,Churned,Dissatisfaction,Product dissatisfaction
96510-TEL,Female,77.98,No,Telangana,6.85,5.18,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.03,72.88,0.0,0.0,34.07,106.44,Churned,Competitor,Competitor had better devices
24004-KAR,Female,41.28,No,Karnataka,4.89,33.05,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,101.94,6773.81,0.0,92.99,3356.22,10584.57,Stayed,,
73931-ODI,Female,30.96,No,Odisha,8.16,16.23,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.95,4028.9,0.0,0.0,900.43,5021.18,Stayed,,
56455-HAR,Female,65.98,Yes,Haryana,8.26,11.46,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.77,1078.08,0.0,0.0,170.33,1305.64,Stayed,,
15584-KAR,Male,55.11,No,Karnataka,15.31,24.72,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.41,70.63,0.0,0.0,18.36,90.42,Churned,Competitor,Competitor had better devices
31678-GUJ,Female,59.4,No,Gujarat,6.94,3.09,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.92,780.88,0.0,0.0,239.23,1007.83,Churned,Price,Long distance charges
26176-UTT,Female,39.93,No,Uttarakhand,13.89,10.74,,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,61.91,1949.92,0.0,0.0,337.56,2268.29,Stayed,,
78013-UTT,Female,35.89,No,Uttar Pradesh,11.53,6.27,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.73,5586.27,0.0,0.0,1794.9,7330.0,Stayed,,
23059-WES,Male,47.78,Yes,West Bengal,5.02,6.16,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,75.62,3424.68,0.0,0.0,1427.6,4991.67,Churned,Competitor,Competitor made better offer
31423-MAH,Male,53.53,Yes,Maharashtra,10.45,20.83,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.78,276.22,0.0,0.0,554.14,865.41,Stayed,,
46274-HAR,Female,44.59,Yes,Haryana,4.16,23.7,Deal 5,Yes,No,No,,,,,,,,,,Two Year,No,Mailed Check,20.25,170.61,0.0,0.0,132.08,303.42,Stayed,,
67053-GUJ,Male,23.08,Yes,Gujarat,5.24,11.06,Deal 5,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,58.75,244.74,0.0,0.0,137.91,375.26,Stayed,,
43728-GUJ,Female,58.46,No,Gujarat,5.83,0.99,,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.93,5045.65,0.0,0.0,384.93,5630.93,Stayed,,
23691-WES,Male,61.02,Yes,West Bengal,11.16,25.16,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.37,2447.13,0.0,0.0,135.87,2639.96,Churned,Competitor,Competitor offered more data
19898-HAR,Male,32.21,Yes,Haryana,3.15,30.7,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.96,20.01,0.0,0.0,29.5,48.82,Joined,,
84339-KAR,Male,69.58,No,Karnataka,10.07,31.55,,Yes,No,No,,,,,,,,,,One Year,No,Bank Withdrawal,20.32,1239.69,0.0,0.0,2372.71,3707.75,Stayed,,
13685-PUN,Male,25.64,Yes,Punjab,5.18,21.23,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.52,3609.24,0.0,19.42,791.83,4177.94,Churned,Dissatisfaction,Poor expertise of online support
72206-RAJ,Female,49.87,No,Rajasthan,11.18,3.91,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,82.51,6137.03,0.0,0.0,594.51,6775.91,Stayed,,
51432-BIH,Male,81.03,Yes,Bihar,4.16,28.19,,Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,61.48,1246.2,0.0,0.0,729.12,1976.14,Churned,Competitor,Competitor had better devices
55900-TAM,Female,52.62,Yes,Tamil Nadu,7.9,9.93,Deal 2,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.78,3197.77,35.73,0.0,2009.49,5237.8,Stayed,,
29224-TEL,Male,61.0,No,Telangana,6.98,31.22,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.38,3146.32,0.0,0.0,716.17,3872.59,Stayed,,
66982-DEL,Female,41.36,No,Delhi,6.1,31.94,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.99,6859.91,0.0,0.0,2057.83,8865.61,Stayed,,
58762-GUJ,Female,54.76,Yes,Gujarat,12.26,6.06,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.62,845.08,0.0,0.0,1278.8,2228.59,Stayed,,
35614-HAR,Female,20.37,No,Haryana,14.69,1.03,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,90.04,2168.05,0.0,0.0,1259.14,3490.75,Stayed,,
79919-PUN,Female,53.3,Yes,Punjab,0.98,17.89,Deal 5,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.26,251.83,0.0,0.0,39.73,294.2,Stayed,,
12531-AND,Male,58.42,No,Andhra Pradesh,1.03,12.19,,No,,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.57,4049.22,0.0,0.0,0.0,4253.81,Stayed,,
56797-TAM,Female,24.35,No,Tamil Nadu,5.89,1.99,,Yes,Yes,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,25.84,399.78,0.0,0.0,432.86,869.88,Stayed,,
48875-UTT,Female,41.84,Yes,Uttar Pradesh,14.75,11.25,Deal 2,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,90.59,5881.37,0.0,0.0,2597.59,8115.96,Stayed,,
45660-DEL,Female,81.49,Yes,Delhi,4.86,5.84,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,86.3,4801.23,0.0,0.0,258.6,5288.19,Stayed,,
99889-AND,Female,31.95,Yes,Andhra Pradesh,1.04,14.88,Deal 3,No,,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,53.78,1468.71,0.0,0.0,0.0,1399.64,Stayed,,
67115-HAR,Female,27.72,No,Haryana,0.0,16.61,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.76,91.11,0.0,0.0,94.45,178.12,Stayed,,
12505-GUJ,Male,28.99,No,Gujarat,0.0,7.07,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.23,171.65,0.0,0.0,32.78,203.26,Churned,Dissatisfaction,Limited range of services
43243-KER,Female,48.1,No,Kerala,5.24,1.01,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.49,6242.84,0.0,0.0,3303.35,9817.27,Stayed,,
45007-MAH,Female,79.59,No,Maharashtra,7.77,32.02,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.98,452.54,0.0,0.0,22.27,491.43,Churned,Dissatisfaction,Network reliability
36581-KER,Female,50.5,Yes,Kerala,8.34,2.09,Deal 1,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.01,5422.97,0.0,0.0,825.67,5972.31,Stayed,,
28896-KAR,Male,50.76,Yes,Karnataka,0.99,35.47,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.32,488.99,0.0,0.0,166.46,633.95,Churned,Dissatisfaction,Product dissatisfaction
74685-GUJ,Male,33.91,Yes,Gujarat,5.93,24.28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,91.5,2591.21,0.0,0.0,365.26,3021.4,Stayed,,
17000-ODI,Female,71.56,Yes,Odisha,2.06,11.05,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,93.8,5711.61,0.0,0.0,1570.25,7148.51,Stayed,,
41760-KER,Male,41.56,No,Kerala,1.98,10.94,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.43,2263.52,0.0,0.0,232.5,2640.76,Churned,Price,Extra data charges
87839-BIH,Male,67.85,Yes,Bihar,11.68,15.17,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,20.82,1056.28,0.0,0.0,1496.54,2418.27,Stayed,,
11899-MAH,Male,76.76,No,Maharashtra,2.95,10.74,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,107.17,6650.48,0.0,0.0,101.13,6796.03,Stayed,,
31816-RAJ,Female,57.65,Yes,Rajasthan,2.04,34.96,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.65,184.99,0.0,0.0,86.5,280.55,Churned,Other,Don't know
91045-JHA,Male,59.17,Yes,Jharkhand,12.22,3.01,Deal 2,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,78.62,3361.85,0.0,0.0,842.35,4255.83,Stayed,,
24910-RAJ,Female,19.61,Yes,Rajasthan,0.98,7.24,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.04,1370.01,0.0,0.0,2818.48,4357.06,Stayed,,
57919-TEL,Male,65.23,No,Telangana,6.96,4.88,Deal 3,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.29,2027.19,0.0,0.0,928.78,2936.66,Churned,Competitor,Competitor offered higher download speeds
42508-MAH,Male,49.52,No,Maharashtra,13.63,4.0,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.84,196.68,0.0,0.0,197.37,398.49,Stayed,,
83086-MAH,Female,54.57,No,Maharashtra,10.73,20.93,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,26.21,1750.6,45.21,0.0,1103.55,2938.05,Stayed,,
71914-WES,Female,55.6,Yes,West Bengal,2.05,3.04,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.45,1039.59,0.0,0.0,428.06,1432.07,Churned,Dissatisfaction,Service dissatisfaction
68969-WES,Female,62.21,No,West Bengal,5.96,35.3,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.4,310.17,0.0,0.0,170.65,486.73,Churned,Price,Long distance charges
13005-HAR,Male,70.71,No,Haryana,2.02,13.92,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,78.62,5134.76,0.0,145.87,2967.76,8594.77,Churned,Attitude,Attitude of support person
88215-KAR,Female,19.57,No,Karnataka,5.1,10.33,Deal 5,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.32,51.3,0.0,0.0,44.77,94.07,Joined,,
55330-WES,Female,61.55,Yes,West Bengal,14.07,22.49,,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.59,114.65,0.0,0.0,11.62,121.66,Churned,Competitor,Competitor offered higher download speeds
21398-JAM,Female,34.97,No,Jammu & Kashmir,0.0,9.09,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,23.9,854.97,0.0,0.0,1611.65,2498.36,Stayed,,
37572-PUN,Female,73.1,No,Punjab,1.04,22.46,,No,,Yes,Cable,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,40.46,1400.1,0.0,0.0,0.0,1441.16,Stayed,,
44805-KER,Female,37.45,Yes,Kerala,9.26,7.22,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,117.08,8378.26,0.0,0.0,1377.01,9741.43,Stayed,,
78989-GUJ,Female,54.46,No,Gujarat,3.06,17.92,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.75,383.43,0.0,0.0,88.43,444.91,Stayed,,
61183-KAR,Female,60.09,Yes,Karnataka,11.9,33.49,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.32,1539.04,26.74,0.0,569.02,1996.67,Stayed,,
82943-KER,Male,50.01,Yes,Kerala,2.91,3.12,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.56,351.82,0.0,0.0,590.36,948.37,Stayed,,
25192-PUN,Female,40.68,No,Punjab,4.17,10.94,,Yes,Yes,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,24.56,941.88,34.7,0.0,1751.6,2667.49,Stayed,,
34073-RAJ,Male,47.33,Yes,Rajasthan,7.19,6.16,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,18.92,1141.18,0.0,0.0,1167.78,2238.25,Stayed,,
36842-DEL,Male,26.59,Yes,Delhi,8.38,37.53,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,97.66,3731.24,0.0,0.0,1019.81,4726.67,Stayed,,
87915-UTT,Male,34.22,Yes,Uttar Pradesh,9.88,32.4,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,104.16,6878.35,0.0,0.0,764.86,7458.11,Stayed,,
93979-GUJ,Female,59.68,No,Gujarat,5.82,5.2,,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,56.52,1220.71,0.0,0.0,820.56,2090.14,Stayed,,
39398-TAM,Male,36.96,Yes,Tamil Nadu,5.14,29.19,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-3.09,5344.96,0.0,0.0,678.43,6179.72,Stayed,,
19256-JAM,Female,64.29,Yes,Jammu & Kashmir,2.06,21.82,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,77.4,5346.75,0.0,51.64,1210.45,6557.12,Stayed,,
47330-MAH,Female,44.06,No,Maharashtra,9.07,11.01,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,80.36,5625.32,0.0,0.0,3089.12,8467.75,Stayed,,
